Numero da Venda;Data da Venda;Data do Envio;ID Canal;ID Loja;ID Produto;ID Promocao;ID Cliente;Quantidade Vendida;Quantidade Devolvida
979838;31/12/2017;31/12/2017;0;72;1505;4;18390;13;0
979839;31/12/2017;03/01/2018;3;135;256;4;9823;13;0
979840;31/12/2017;31/12/2017;0;26;1049;4;26938;13;0
979841;31/12/2017;31/12/2017;0;191;798;4;4442;13;0
979842;31/12/2017;31/12/2017;0;126;680;4;21707;13;0
979843;31/12/2017;05/01/2018;5;36;267;4;20160;13;0
979844;31/12/2017;31/12/2017;0;15;579;4;5730;13;0
979845;31/12/2017;02/01/2018;2;67;993;4;32339;13;0
979846;31/12/2017;02/01/2018;2;160;1083;4;21655;13;0
979847;31/12/2017;31/12/2017;0;69;1076;4;25155;13;0
979848;31/12/2017;31/12/2017;0;52;1485;4;7843;13;0
979849;31/12/2017;08/01/2018;8;139;810;4;8132;13;0
979850;31/12/2017;02/01/2018;2;125;1356;4;6335;13;0
979851;31/12/2017;31/12/2017;0;76;780;4;28400;13;0
979852;31/12/2017;31/12/2017;0;286;51;4;5414;13;0
979853;31/12/2017;03/01/2018;3;22;1483;4;26786;13;0
979854;31/12/2017;03/01/2018;3;281;1163;5;26717;13;0
979855;31/12/2017;01/01/2018;1;267;1493;5;13858;13;0
979856;31/12/2017;05/01/2018;5;261;788;5;29811;13;0
979857;31/12/2017;06/01/2018;6;253;280;5;33110;13;0
979858;31/12/2017;02/01/2018;2;295;1162;5;15189;13;0
979859;31/12/2017;06/01/2018;6;265;1372;5;11210;13;0
979860;31/12/2017;01/01/2018;1;300;956;5;10279;13;0
979861;31/12/2017;02/01/2018;2;275;324;5;3278;13;0
979862;31/12/2017;06/01/2018;6;295;354;5;24587;13;0
979863;31/12/2017;06/01/2018;6;302;307;5;9956;13;0
979864;31/12/2017;31/12/2017;0;265;1216;5;25306;13;0
979865;31/12/2017;31/12/2017;0;296;785;5;31770;13;0
979866;31/12/2017;31/12/2017;0;293;1044;5;22690;13;0
979867;31/12/2017;31/12/2017;0;259;968;5;23945;13;0
979868;31/12/2017;31/12/2017;0;270;1322;5;8535;13;0
979869;31/12/2017;03/01/2018;3;302;1577;5;22637;13;0
979870;31/12/2017;31/12/2017;0;299;821;5;20472;13;0
979871;31/12/2017;31/12/2017;0;293;353;5;10837;13;0
979872;31/12/2017;31/12/2017;0;253;218;5;4255;13;0
979873;31/12/2017;31/12/2017;0;272;282;5;13445;13;0
979874;31/12/2017;02/01/2018;2;295;793;5;34059;13;0
979875;31/12/2017;02/01/2018;2;269;1402;5;6544;13;0
979876;31/12/2017;06/01/2018;6;277;528;5;17632;13;0
979877;31/12/2017;31/12/2017;0;298;1479;5;14132;13;0
979878;31/12/2017;01/01/2018;1;268;1144;5;35455;13;0
979879;31/12/2017;08/01/2018;8;278;1205;5;4281;13;0
979880;31/12/2017;01/01/2018;1;296;1624;5;6488;13;0
979881;31/12/2017;31/12/2017;0;257;977;5;25636;13;0
979882;31/12/2017;07/01/2018;7;270;1216;5;16573;13;0
979883;31/12/2017;07/01/2018;7;264;1037;5;30934;13;0
979884;31/12/2017;04/01/2018;4;292;362;5;19498;13;0
979885;31/12/2017;31/12/2017;0;300;1242;5;26319;13;0
979886;31/12/2017;09/01/2018;9;275;1150;5;30343;13;0
979887;31/12/2017;03/01/2018;3;254;169;5;8491;13;0
979888;31/12/2017;06/01/2018;6;268;1656;5;31325;13;0
979889;31/12/2017;03/01/2018;3;256;1153;5;33320;13;0
979890;31/12/2017;31/12/2017;0;269;663;5;6240;13;0
979891;31/12/2017;06/01/2018;6;298;1519;5;24584;13;0
979892;31/12/2017;31/12/2017;0;264;1182;5;25070;13;0
979893;31/12/2017;01/01/2018;1;264;1015;5;3305;13;0
979894;31/12/2017;31/12/2017;0;267;697;5;6476;13;0
979895;31/12/2017;04/01/2018;4;281;1610;5;20863;13;0
979896;31/12/2017;31/12/2017;0;260;1140;5;27655;13;0
979897;31/12/2017;31/12/2017;0;293;1646;5;12437;13;0
979898;31/12/2017;03/01/2018;3;260;1200;5;35102;13;0
979899;31/12/2017;02/01/2018;2;295;372;5;23761;13;0
979900;31/12/2017;05/01/2018;5;301;1632;5;7884;13;0
979901;31/12/2017;04/01/2018;4;272;1416;5;6311;13;0
979902;31/12/2017;31/12/2017;0;257;365;5;26086;13;0
979903;31/12/2017;31/12/2017;0;267;1364;5;30857;13;0
979904;31/12/2017;03/01/2018;3;307;1498;5;28598;13;0
979905;31/12/2017;02/01/2018;2;307;1059;5;26933;13;0
979906;31/12/2017;31/12/2017;0;307;730;5;22880;13;0
979907;31/12/2017;01/01/2018;1;307;1453;5;11634;13;0
979908;31/12/2017;02/01/2018;2;307;643;5;37458;13;0
979909;31/12/2017;01/01/2018;1;307;1210;5;5571;13;0
979910;31/12/2017;03/01/2018;3;307;1655;5;30600;13;0
979911;31/12/2017;01/01/2018;1;307;1633;5;5051;13;0
979912;31/12/2017;31/12/2017;0;307;1104;5;4373;13;0
979913;31/12/2017;31/12/2017;0;307;653;5;25184;13;0
979914;31/12/2017;31/12/2017;0;307;1129;5;23781;13;0
979915;31/12/2017;31/12/2017;0;307;1504;5;29052;13;0
979916;31/12/2017;09/01/2018;9;307;1241;5;13203;13;0
979917;31/12/2017;06/01/2018;6;307;1483;5;8020;13;0
979918;31/12/2017;31/12/2017;0;307;1358;5;10468;13;0
979919;31/12/2017;01/01/2018;1;307;979;5;24215;13;0
979920;31/12/2017;04/01/2018;4;307;1021;5;16194;13;0
979921;31/12/2017;31/12/2017;0;307;701;5;21843;13;0
979922;31/12/2017;07/01/2018;7;307;1517;5;14174;13;0
979923;31/12/2017;31/12/2017;0;307;1170;5;30101;13;0
979924;31/12/2017;02/01/2018;2;307;1607;5;22189;13;0
979925;31/12/2017;31/12/2017;0;307;1582;5;6640;13;0
979926;31/12/2017;03/01/2018;3;307;1519;5;31146;13;0
979927;31/12/2017;31/12/2017;0;310;1303;5;21313;13;0
979928;31/12/2017;01/01/2018;1;310;1419;5;13578;13;0
979929;31/12/2017;06/01/2018;6;310;680;5;32086;13;0
979930;31/12/2017;01/01/2018;1;310;1152;5;30613;13;0
979931;31/12/2017;03/01/2018;3;310;1192;5;19446;13;0
979932;31/12/2017;31/12/2017;0;310;985;5;12260;13;0
979933;31/12/2017;31/12/2017;0;310;347;5;8943;13;0
979934;31/12/2017;31/12/2017;0;310;381;5;27427;13;0
979935;31/12/2017;04/01/2018;4;310;1604;5;33938;13;0
979936;31/12/2017;31/12/2017;0;310;1334;5;21743;13;0
979937;31/12/2017;31/12/2017;0;310;1475;5;25106;13;0
979938;31/12/2017;07/01/2018;7;310;563;5;26230;13;0
979939;31/12/2017;31/12/2017;0;310;579;5;32712;13;0
979940;31/12/2017;31/12/2017;0;310;1155;5;11048;13;0
979941;31/12/2017;01/01/2018;1;199;1488;4;17118;13;0
979942;31/12/2017;31/12/2017;0;199;169;4;6396;13;0
979943;31/12/2017;02/01/2018;2;199;863;4;33320;13;0
979944;31/12/2017;31/12/2017;0;199;1449;4;7366;13;0
979945;31/12/2017;31/12/2017;0;199;323;4;6436;13;0
979946;31/12/2017;31/12/2017;0;199;1001;4;22712;13;0
979947;31/12/2017;07/01/2018;7;199;1636;4;25639;13;0
979948;31/12/2017;01/01/2018;1;199;1369;4;29630;13;0
979949;31/12/2017;31/12/2017;0;199;1073;4;35121;13;0
979950;31/12/2017;31/12/2017;0;199;1518;4;3692;13;0
979951;31/12/2017;31/12/2017;0;199;1085;4;26909;13;0
979952;31/12/2017;05/01/2018;5;199;540;4;25266;13;0
979953;31/12/2017;31/12/2017;0;199;287;4;6755;13;0
979954;31/12/2017;04/01/2018;4;199;1183;4;30948;13;0
979955;31/12/2017;04/01/2018;4;199;781;4;34169;13;0
979956;31/12/2017;08/01/2018;8;308;1522;4;14409;13;0
979957;31/12/2017;01/01/2018;1;308;1467;4;25341;13;0
979958;31/12/2017;31/12/2017;0;308;1035;4;29056;13;0
979959;31/12/2017;31/12/2017;0;308;625;4;5627;13;0
979960;31/12/2017;31/12/2017;0;308;1605;4;28854;13;0
979961;31/12/2017;04/01/2018;4;308;736;4;20911;13;0
979962;31/12/2017;31/12/2017;0;308;763;4;30841;13;0
979963;31/12/2017;31/12/2017;0;308;712;4;25585;13;0
979964;31/12/2017;04/01/2018;4;308;1396;4;18136;13;0
979965;31/12/2017;01/01/2018;1;308;1216;4;27344;13;0
979966;31/12/2017;02/01/2018;2;308;1509;4;17669;13;0
979967;31/12/2017;31/12/2017;0;308;1376;4;2780;13;0
979968;31/12/2017;31/12/2017;0;308;1362;4;14619;13;0
979969;31/12/2017;31/12/2017;0;308;638;4;27233;13;0
979970;31/12/2017;31/12/2017;0;200;284;4;18275;13;0
979971;31/12/2017;01/01/2018;1;200;578;4;25813;13;0
979972;31/12/2017;31/12/2017;0;200;1209;4;6634;13;0
979973;31/12/2017;04/01/2018;4;200;1650;4;28037;13;0
979974;31/12/2017;05/01/2018;5;200;1561;4;31415;13;0
979975;31/12/2017;31/12/2017;0;200;1348;4;26856;13;0
979976;31/12/2017;03/01/2018;3;200;1656;4;31525;13;0
979977;31/12/2017;31/12/2017;0;200;353;4;3785;13;0
979978;31/12/2017;02/01/2018;2;200;1200;4;19900;13;0
979979;31/12/2017;31/12/2017;0;200;1354;4;4061;13;0
979980;31/12/2017;06/01/2018;6;200;991;4;28629;13;0
979981;31/12/2017;07/01/2018;7;200;1531;4;33449;13;0
979982;31/12/2017;05/01/2018;5;200;1036;4;16913;13;0
979983;31/12/2017;05/01/2018;5;200;1136;4;10828;13;0
979984;31/12/2017;04/01/2018;4;256;1106;5;27175;6;0
979985;31/12/2017;02/01/2018;2;298;213;5;26314;6;0
979986;31/12/2017;31/12/2017;0;298;846;5;31186;6;0
979987;31/12/2017;01/01/2018;1;272;93;5;25176;6;0
979988;31/12/2017;01/01/2018;1;253;754;5;29858;6;0
979989;31/12/2017;01/01/2018;1;299;842;5;12684;6;0
979990;31/12/2017;01/01/2018;1;252;121;5;31031;6;0
979991;31/12/2017;03/01/2018;3;297;297;10;12651;6;0
979992;31/12/2017;31/12/2017;0;297;1441;10;27763;6;0
979993;31/12/2017;02/01/2018;2;257;486;5;14110;6;0
979994;31/12/2017;07/01/2018;7;295;621;5;25968;6;0
979995;31/12/2017;04/01/2018;4;259;1658;5;12893;6;0
979996;31/12/2017;01/01/2018;1;259;708;5;17697;6;0
979997;31/12/2017;08/01/2018;8;275;1441;5;18542;6;0
979998;31/12/2017;31/12/2017;0;270;316;5;12685;6;0
979999;31/12/2017;03/01/2018;3;259;1189;5;5404;6;0
980000;31/12/2017;31/12/2017;0;254;514;5;24152;6;0
980001;31/12/2017;02/01/2018;2;251;498;5;5613;6;0
980002;31/12/2017;09/01/2018;9;268;240;5;8815;6;0
980003;31/12/2017;01/01/2018;1;300;813;5;5373;6;0
980004;31/12/2017;01/01/2018;1;270;872;5;2935;6;0
980005;31/12/2017;05/01/2018;5;275;596;5;18872;6;0
980006;31/12/2017;07/01/2018;7;265;888;5;15351;6;0
980007;31/12/2017;06/01/2018;6;298;597;5;7012;6;0
980008;31/12/2017;31/12/2017;0;277;562;5;12838;6;0
980009;31/12/2017;01/01/2018;1;292;650;5;24410;6;0
980010;31/12/2017;31/12/2017;0;294;879;5;33875;6;0
980011;31/12/2017;02/01/2018;2;257;585;5;26408;6;0
980012;31/12/2017;31/12/2017;0;307;1310;5;11903;6;0
980013;31/12/2017;02/01/2018;2;307;1017;5;26413;6;0
980014;31/12/2017;10/01/2018;10;307;70;5;26618;6;0
980015;31/12/2017;31/12/2017;0;307;275;5;25327;6;0
980016;31/12/2017;31/12/2017;0;310;807;5;7917;6;0
980017;31/12/2017;01/01/2018;1;310;471;5;32332;6;0
980018;31/12/2017;02/01/2018;2;310;1139;5;30928;6;0
980019;31/12/2017;02/01/2018;2;310;1246;5;34444;6;0
980020;31/12/2017;08/01/2018;8;310;71;5;10695;6;0
980021;31/12/2017;01/01/2018;1;310;498;5;19248;6;0
980022;31/12/2017;05/01/2018;5;310;470;5;24779;6;0
980023;31/12/2017;04/01/2018;4;310;180;5;22578;6;0
980024;31/12/2017;01/01/2018;1;310;1469;5;25478;6;0
980025;31/12/2017;01/01/2018;1;8;1500;4;12314;6;0
980026;31/12/2017;31/12/2017;0;172;171;4;22659;6;0
980027;31/12/2017;31/12/2017;0;7;534;4;31942;6;0
980028;31/12/2017;01/01/2018;1;182;126;4;25986;6;0
980029;31/12/2017;06/01/2018;6;173;467;4;16940;6;0
980030;31/12/2017;31/12/2017;0;116;1639;4;9430;6;0
980031;31/12/2017;31/12/2017;0;153;1030;4;30253;6;0
980032;31/12/2017;01/01/2018;1;179;903;4;22887;6;0
980033;31/12/2017;31/12/2017;0;52;942;4;11465;6;0
980034;31/12/2017;01/01/2018;1;123;131;4;21130;6;0
980035;31/12/2017;03/01/2018;3;43;880;4;15233;6;0
980036;31/12/2017;31/12/2017;0;41;313;4;5972;6;0
980037;31/12/2017;31/12/2017;0;61;327;4;34242;6;0
980038;31/12/2017;31/12/2017;0;118;1261;4;12329;6;0
980039;31/12/2017;31/12/2017;0;95;759;4;27535;6;0
980040;31/12/2017;03/01/2018;3;44;574;4;15832;6;0
980041;31/12/2017;31/12/2017;0;124;288;4;21390;6;0
980042;31/12/2017;03/01/2018;3;78;1621;4;29319;6;0
980043;31/12/2017;31/12/2017;0;113;1165;4;12712;6;0
980044;31/12/2017;31/12/2017;0;22;130;4;24371;6;0
980045;31/12/2017;01/01/2018;1;163;297;4;16767;6;0
980046;31/12/2017;31/12/2017;0;35;358;4;25019;6;0
980047;31/12/2017;31/12/2017;0;191;1165;4;3634;6;0
980048;31/12/2017;10/01/2018;10;95;880;4;9034;6;0
980049;31/12/2017;31/12/2017;0;175;249;4;23098;6;0
980050;31/12/2017;05/01/2018;5;7;228;4;4921;6;0
980051;31/12/2017;31/12/2017;0;127;807;4;33071;6;0
980052;31/12/2017;31/12/2017;0;141;212;4;21841;6;0
980053;31/12/2017;31/12/2017;0;162;817;4;11975;6;0
980054;31/12/2017;06/01/2018;6;39;5;4;30764;6;0
980055;31/12/2017;31/12/2017;0;75;75;4;9395;6;0
980056;31/12/2017;01/01/2018;1;45;812;4;33749;6;0
980057;31/12/2017;07/01/2018;7;35;1269;4;36970;6;0
980058;31/12/2017;31/12/2017;0;47;1271;4;20613;6;0
980059;31/12/2017;31/12/2017;0;188;311;4;26741;6;0
980060;31/12/2017;05/01/2018;5;62;1189;4;12395;6;0
980061;31/12/2017;09/01/2018;9;171;262;4;25592;6;0
980062;31/12/2017;05/01/2018;5;197;95;4;10906;6;0
980063;31/12/2017;01/01/2018;1;39;1249;4;18038;6;0
980064;31/12/2017;01/01/2018;1;118;262;4;33808;6;0
980065;31/12/2017;02/01/2018;2;287;744;4;4965;6;0
980066;31/12/2017;31/12/2017;0;100;807;4;9092;6;0
980067;31/12/2017;02/01/2018;2;82;1249;4;18802;6;0
980068;31/12/2017;04/01/2018;4;174;767;4;28276;6;0
980069;31/12/2017;04/01/2018;4;78;312;4;17545;6;0
980070;31/12/2017;05/01/2018;5;143;80;4;21766;6;0
980071;31/12/2017;03/01/2018;3;39;95;4;26197;6;0
980072;31/12/2017;31/12/2017;0;33;275;4;13305;6;0
980073;31/12/2017;05/01/2018;5;164;844;4;26510;6;0
980074;31/12/2017;06/01/2018;6;29;70;4;15630;6;0
980075;31/12/2017;05/01/2018;5;15;1074;4;27734;6;0
980076;31/12/2017;04/01/2018;4;35;1457;4;11561;6;0
980077;31/12/2017;31/12/2017;0;141;708;4;33406;6;0
980078;31/12/2017;31/12/2017;0;161;249;4;24178;6;0
980079;31/12/2017;03/01/2018;3;36;1213;4;19463;6;0
980080;31/12/2017;31/12/2017;0;150;328;4;38134;6;0
980081;31/12/2017;06/01/2018;6;132;786;4;6745;6;0
980082;31/12/2017;03/01/2018;3;75;1457;4;22488;6;0
980083;31/12/2017;01/01/2018;1;34;253;4;22577;6;0
980084;31/12/2017;01/01/2018;1;86;538;4;12394;6;0
980085;31/12/2017;04/01/2018;4;42;537;4;30209;6;0
980086;31/12/2017;31/12/2017;0;143;1000;4;18426;6;0
980087;31/12/2017;01/01/2018;1;162;1028;4;26066;6;0
980088;31/12/2017;31/12/2017;0;140;266;4;28198;6;0
980089;31/12/2017;31/12/2017;0;21;550;4;14076;6;0
980090;31/12/2017;04/01/2018;4;140;846;4;29943;6;0
980091;31/12/2017;31/12/2017;0;188;708;4;26176;6;0
980092;31/12/2017;02/01/2018;2;171;194;4;12032;6;0
980093;31/12/2017;09/01/2018;9;160;1308;4;9235;6;0
980094;31/12/2017;31/12/2017;0;180;1289;4;34898;6;0
980095;31/12/2017;31/12/2017;0;67;1351;4;3864;6;0
980096;31/12/2017;31/12/2017;0;78;929;4;20531;6;0
980097;31/12/2017;31/12/2017;0;75;316;4;28866;6;0
980098;31/12/2017;31/12/2017;0;286;485;4;31705;6;0
980099;31/12/2017;01/01/2018;1;158;585;4;31978;6;0
980100;31/12/2017;03/01/2018;3;30;229;4;3974;6;0
980101;31/12/2017;31/12/2017;0;45;1188;4;22373;6;0
980102;31/12/2017;31/12/2017;0;153;679;4;34434;6;0
980103;31/12/2017;04/01/2018;4;111;358;4;14334;6;0
980104;31/12/2017;31/12/2017;0;180;767;4;19642;6;0
980105;31/12/2017;04/01/2018;4;46;901;4;14005;6;0
980106;31/12/2017;31/12/2017;0;48;573;4;28417;6;0
980107;31/12/2017;01/01/2018;1;92;1469;4;34136;6;0
980108;31/12/2017;31/12/2017;0;67;525;4;28935;6;0
980109;31/12/2017;31/12/2017;0;167;947;4;8619;6;0
980110;31/12/2017;05/01/2018;5;47;1350;4;7204;6;0
980111;31/12/2017;31/12/2017;0;174;905;4;18498;6;0
980112;31/12/2017;03/01/2018;3;171;513;4;30282;6;0
980113;31/12/2017;31/12/2017;0;78;1480;4;5418;6;0
980114;31/12/2017;02/01/2018;2;141;1510;4;12857;6;0
980115;31/12/2017;05/01/2018;5;6;498;4;6541;6;0
980116;31/12/2017;06/01/2018;6;140;481;4;20079;6;0
980117;31/12/2017;03/01/2018;3;116;1344;4;3727;6;0
980118;31/12/2017;02/01/2018;2;46;900;4;15727;6;0
980119;31/12/2017;31/12/2017;0;32;3;4;17050;6;0
980120;31/12/2017;31/12/2017;0;72;560;4;27409;6;0
980121;31/12/2017;04/01/2018;4;8;888;4;22267;6;0
980122;31/12/2017;06/01/2018;6;132;1318;4;36392;6;0
980123;31/12/2017;02/01/2018;2;192;1351;4;26501;6;0
980124;31/12/2017;31/12/2017;0;192;315;4;11103;6;0
980125;31/12/2017;31/12/2017;0;175;316;4;22080;6;0
980126;31/12/2017;31/12/2017;0;113;794;4;31528;6;0
980127;31/12/2017;08/01/2018;8;82;648;4;15835;6;0
980128;31/12/2017;31/12/2017;0;180;1238;4;16550;6;0
980129;31/12/2017;31/12/2017;0;33;896;4;4389;6;0
980130;31/12/2017;01/01/2018;1;7;1255;4;26232;6;0
980131;31/12/2017;31/12/2017;0;29;1003;4;6848;6;0
980132;31/12/2017;31/12/2017;0;63;266;4;26763;6;0
980133;31/12/2017;06/01/2018;6;81;707;4;23436;6;0
980134;31/12/2017;05/01/2018;5;124;802;4;27202;6;0
980135;31/12/2017;04/01/2018;4;138;311;4;16736;6;0
980136;31/12/2017;07/01/2018;7;159;782;4;22191;6;0
980137;31/12/2017;31/12/2017;0;127;266;4;4891;6;0
980138;31/12/2017;31/12/2017;0;99;1070;4;10818;6;0
980139;31/12/2017;06/01/2018;6;200;752;4;37700;6;0
980140;31/12/2017;02/01/2018;2;200;1251;4;21311;6;0
980141;31/12/2017;31/12/2017;0;200;501;4;6066;6;0
980142;31/12/2017;31/12/2017;0;200;527;4;21120;6;0
980143;31/12/2017;08/01/2018;8;200;549;4;16833;6;0
980144;31/12/2017;31/12/2017;0;200;80;4;6748;6;0
980145;31/12/2017;06/01/2018;6;200;1648;4;2331;6;0
980146;31/12/2017;31/12/2017;0;200;843;4;19269;6;0
980147;31/12/2017;31/12/2017;0;200;927;4;27383;6;0
980148;31/12/2017;04/01/2018;4;200;1584;4;34412;6;0
980149;31/12/2017;04/01/2018;4;200;787;4;18338;6;0
980150;31/12/2017;31/12/2017;0;200;196;4;16449;6;0
980151;31/12/2017;01/01/2018;1;200;3;4;16134;6;0
980152;31/12/2017;31/12/2017;0;200;887;4;21433;6;0
980153;31/12/2017;31/12/2017;0;200;1190;4;10523;6;0
980154;31/12/2017;02/01/2018;2;200;14;4;20073;6;0
980155;31/12/2017;09/01/2018;9;308;816;4;31614;6;0
980156;31/12/2017;31/12/2017;0;308;1382;4;8839;6;0
980157;31/12/2017;05/01/2018;5;308;930;4;34919;6;0
980158;31/12/2017;31/12/2017;0;308;1613;4;34830;6;0
980159;31/12/2017;31/12/2017;0;308;789;4;25462;6;0
980160;31/12/2017;31/12/2017;0;308;609;4;5505;6;0
980161;31/12/2017;03/01/2018;3;308;908;4;6699;6;0
980162;31/12/2017;08/01/2018;8;308;1639;4;24963;6;0
980163;31/12/2017;01/01/2018;1;308;177;4;4077;6;0
980164;31/12/2017;01/01/2018;1;199;514;4;17508;6;0
980165;31/12/2017;06/01/2018;6;199;1454;4;30577;6;0
980166;31/12/2017;03/01/2018;3;199;1245;4;11552;6;0
980167;31/12/2017;01/01/2018;1;199;903;4;29101;6;0
980168;31/12/2017;31/12/2017;0;199;922;4;32597;6;0
980169;31/12/2017;06/01/2018;6;199;13;4;15393;6;0
980170;31/12/2017;31/12/2017;0;306;824;10;33283;8;0
980171;31/12/2017;31/12/2017;0;306;817;10;14551;8;0
980172;31/12/2017;31/12/2017;0;306;1179;10;11521;8;0
980173;31/12/2017;31/12/2017;0;306;324;10;10522;8;0
980174;31/12/2017;31/12/2017;0;306;756;10;23446;8;0
980175;31/12/2017;01/01/2018;1;306;798;10;14120;8;0
980176;31/12/2017;06/01/2018;6;306;898;10;22337;8;0
980177;31/12/2017;07/01/2018;7;306;721;10;30901;8;0
980178;31/12/2017;31/12/2017;0;306;496;10;29066;8;0
980179;31/12/2017;31/12/2017;0;306;1195;10;15698;8;0
980180;31/12/2017;04/01/2018;4;306;1494;10;17463;8;0
980181;31/12/2017;31/12/2017;0;233;721;10;10233;8;0
980182;31/12/2017;02/01/2018;2;206;239;10;2133;8;0
980183;31/12/2017;01/01/2018;1;243;1023;10;21222;8;0
980184;31/12/2017;04/01/2018;4;204;564;10;8668;8;0
980185;31/12/2017;01/01/2018;1;209;1229;10;15635;8;0
980186;31/12/2017;31/12/2017;0;218;1122;10;24473;8;0
980187;31/12/2017;02/01/2018;2;242;1649;10;10813;8;0
980188;31/12/2017;04/01/2018;4;234;1037;10;30614;8;0
980189;31/12/2017;31/12/2017;0;305;1176;10;12855;8;0
980190;31/12/2017;31/12/2017;0;224;1228;10;24775;8;0
980191;31/12/2017;05/01/2018;5;217;1595;10;23648;8;0
980192;31/12/2017;31/12/2017;0;213;950;10;20511;8;0
980193;31/12/2017;04/01/2018;4;242;134;10;30738;8;0
980194;31/12/2017;07/01/2018;7;226;293;10;30171;8;0
980195;31/12/2017;03/01/2018;3;225;1412;10;30167;8;0
980196;31/12/2017;31/12/2017;0;202;580;10;35264;8;0
980197;31/12/2017;31/12/2017;0;215;233;10;32335;8;0
980198;31/12/2017;06/01/2018;6;250;1549;10;19907;8;0
980199;31/12/2017;05/01/2018;5;212;1659;10;24082;8;0
980200;31/12/2017;31/12/2017;0;226;1117;10;31251;8;0
980201;31/12/2017;01/01/2018;1;241;1632;10;579;8;0
980202;31/12/2017;05/01/2018;5;239;763;10;33620;8;0
980203;31/12/2017;31/12/2017;0;249;566;10;31380;8;0
980204;31/12/2017;04/01/2018;4;220;1489;10;15826;8;0
980205;31/12/2017;31/12/2017;0;248;1357;10;28790;8;0
980206;31/12/2017;01/01/2018;1;201;1638;10;3904;8;0
980207;31/12/2017;09/01/2018;9;240;39;10;7605;8;0
980208;31/12/2017;06/01/2018;6;231;122;10;28473;8;0
980209;31/12/2017;04/01/2018;4;232;1402;10;16705;8;0
980210;31/12/2017;31/12/2017;0;202;1446;10;28096;8;0
980211;31/12/2017;31/12/2017;0;237;1109;10;13953;8;0
980212;31/12/2017;06/01/2018;6;263;333;10;22039;8;0
980213;31/12/2017;05/01/2018;5;244;1489;10;7447;8;0
980214;31/12/2017;31/12/2017;0;213;566;10;27335;8;0
980215;31/12/2017;06/01/2018;6;218;749;10;11159;8;0
980216;31/12/2017;06/01/2018;6;232;635;10;23949;8;0
980217;31/12/2017;31/12/2017;0;202;1369;10;19980;8;0
980218;31/12/2017;01/01/2018;1;206;1550;10;9306;8;0
980219;31/12/2017;02/01/2018;2;249;556;10;25930;8;0
980220;31/12/2017;31/12/2017;0;303;264;10;34959;8;0
980221;31/12/2017;02/01/2018;2;245;1186;10;23575;8;0
980222;31/12/2017;31/12/2017;0;304;692;10;10490;8;0
980223;31/12/2017;31/12/2017;0;231;156;10;27835;8;0
980224;31/12/2017;31/12/2017;0;244;1112;10;21778;8;0
980225;31/12/2017;31/12/2017;0;245;979;10;5492;8;0
980226;31/12/2017;04/01/2018;4;201;1542;10;7719;8;0
980227;31/12/2017;02/01/2018;2;242;1520;10;29072;8;0
980228;31/12/2017;05/01/2018;5;243;1230;10;33981;8;0
980229;31/12/2017;31/12/2017;0;304;1297;10;26465;8;0
980230;31/12/2017;03/01/2018;3;238;1132;10;24797;8;0
980231;31/12/2017;08/01/2018;8;249;1547;10;31439;8;0
980232;31/12/2017;31/12/2017;0;205;1324;10;8620;8;0
980233;31/12/2017;31/12/2017;0;211;724;10;19655;8;0
980234;31/12/2017;31/12/2017;0;212;1396;10;7712;8;0
980235;31/12/2017;06/01/2018;6;241;1137;10;16635;8;0
980236;31/12/2017;01/01/2018;1;235;592;10;15912;8;0
980237;31/12/2017;31/12/2017;0;245;1129;10;32382;8;0
980238;31/12/2017;07/01/2018;7;243;208;10;20826;8;0
980239;31/12/2017;31/12/2017;0;208;1083;10;28930;8;0
980240;31/12/2017;31/12/2017;0;246;542;10;15264;8;0
980241;31/12/2017;31/12/2017;0;233;1581;10;10604;8;0
980242;31/12/2017;04/01/2018;4;219;992;10;7141;8;0
980243;31/12/2017;31/12/2017;0;215;1162;10;19327;8;0
980244;31/12/2017;01/01/2018;1;244;306;10;1600;8;0
980245;31/12/2017;31/12/2017;0;238;1353;10;5776;8;0
980246;31/12/2017;31/12/2017;0;235;1400;10;19615;8;0
980247;31/12/2017;07/01/2018;7;211;671;10;12768;8;0
980248;31/12/2017;31/12/2017;0;245;134;10;9012;8;0
980249;31/12/2017;02/01/2018;2;244;1073;10;26976;8;0
980250;31/12/2017;01/01/2018;1;208;1509;10;24668;8;0
980251;31/12/2017;31/12/2017;0;202;1085;10;25458;8;0
980252;31/12/2017;31/12/2017;0;202;1038;10;37759;8;0
980253;31/12/2017;04/01/2018;4;235;36;10;19231;8;0
980254;31/12/2017;31/12/2017;0;309;1579;10;9077;8;0
980255;31/12/2017;07/01/2018;7;309;1436;10;20992;8;0
980256;31/12/2017;31/12/2017;0;309;1033;10;16667;8;0
980257;31/12/2017;31/12/2017;0;309;1323;10;20946;8;0
980258;31/12/2017;31/12/2017;0;309;120;10;20147;8;0
980259;31/12/2017;31/12/2017;0;309;1010;10;7446;8;0
980260;31/12/2017;01/01/2018;1;309;724;10;36698;8;0
980261;31/12/2017;31/12/2017;0;309;802;10;9607;8;0
980262;31/12/2017;31/12/2017;0;309;758;10;21172;8;0
980263;31/12/2017;31/12/2017;0;309;655;10;17281;8;0
980264;31/12/2017;31/12/2017;0;309;1242;10;28372;8;0
980265;31/12/2017;05/01/2018;5;309;575;10;28309;8;0
980266;31/12/2017;03/01/2018;3;309;1466;10;15481;8;0
